	indicator	erytrocyty	smoker	weight	trombocyty	alp	hbver	etytr	relationship	ssn	leukocyty	ast	hematokrit	er-cv	hemoglobin	name	alt
158	1.00000	5.98964	no	43.24363	7.51574	7.15534	5.77237	6.92972	divoced	276-35-0107	8.72072	39.76897	6.50171	49.39598	9.39893	Donna Holmes	0.20311
159	1.00000	4.74676	no	93.76296	7.56519	29.37525	9.43909	7.46595	nop	108-50-6187	8.27141	46.52663	6.32452	39.94514	8.47006	Daniel Alvarez	0.41724
160	1.00000	4.23472	Y	88.85002	8.54788	79.98515	5.75422	3.14325	divoced	492-33-9228	7.52724	52.47058	7.00881	32.65486	6.87152	Jonathan Arellano	0.27791
161	1.00000	9.83599	no	75.16420	6.41949	83.08534	8.94021	6.40262	married	789-17-8929	6.59279	60.19517	6.03034	55.57420	5.85150	Joseph Cummings	6.53877
162	0.00000	7.66671	Y	30.24712	7.20752	78.34225	7.66944	9.25525	separated	083-03-1578	7.69358	52.29713	7.50879	28.72916	5.71070	Melissa Zavala	1.11136
163	0.00000	8.08631	no	4.63152	8.33665	84.57119	8.42403	8.78843	widowed	786-80-3770	5.34893	35.81419	5.80247	64.15598	5.56706	Corey Reeves	1.38685
164	1.00000	7.11991	Y	49.54216	6.36857	91.64885		6.17385	separated	412-09-5321	6.33538	50.84695	5.06547	31.57290	6.03984	Leslie Hoover	0.76101
165	1.00000	8.32064	yes	84.73989	6.91846	86.74964	8.87341	5.46007	divoced	521-86-3784	5.68921	53.74357	5.93355	81.87193	6.35397	Thomas Ochoa	1.89331
166	0.00000	8.02154	no	53.47615	7.72781	48.39660	8.38526	6.61663	divoced	345-22-3602	7.21314	65.06927	6.05927	27.91063	4.71294	Michelle Hernandez	1.35053
167	0.00000	9.07750	no	98.53245	7.72833	87.10895	7.54281	6.60071	married	862-09-4149	8.14880	50.95124	9.94473	45.36901	5.92391	Ryan Gonzalez	3.27903
168	1.00000	6.72645	yes	118.83355	6.77360	31.19844	9.38171	8.96937	divoced	463-43-7237	7.95177	47.86380	6.72750	62.07312	8.32024	Cody Wallace	0.84508
169	1.00000	5.18132	no	100.31631	6.07253	12.97063	6.05984	5.82800	single	070-33-4627	6.24339	50.55091	6.84845	60.38056	8.71863	Maureen Le	0.67307
170	1.00000	7.78980	no	51.49462	6.96882	81.00785	7.41415	6.80116	single	134-86-6437	5.73247	62.07846	7.32818	30.98971	5.72898	Brent Sparks	1.29615
171	1.00000	4.44497	yes	99.36884	5.47361	48.82099	5.67900	5.91694	nop	515-16-1039	6.27039	38.77745	8.15837	46.80849	8.00261	Andrew Lowe	0.51419
172	0.00000	6.49572	no	112.60476	6.82311	14.70231	8.09659	9.42893	single	338-52-6769	7.56803	31.20476	7.73535	78.30803	3.74244	Laurie Sheppard	0.97421
173	0.00000	8.47092	Y	95.36130	7.42359	68.70676	3.70014	4.96421	married	863-70-4868	9.44507	72.88972	6.47825	54.97676	5.44076	Thomas Wilson	2.40435
174	1.00000	4.74935	yes	60.06420	6.65244	50.36009	5.82312	5.22373	divoced	401-62-8259	5.92036	32.77317	6.65252	80.87442	7.87656	Mark Cooper	0.60661
175	0.00000	7.97783	no	66.60122	6.51047	49.01473	6.89501	7.34389	divoced	092-11-9829	8.65994	39.64181	6.30605	62.95354	4.70212	Maria Gomez	1.36145
176	1.00000	8.88612	yes	71.86865	7.87515	76.01666	8.08648	6.27817	married	079-72-8075	7.36335	45.86315	9.24185	69.73299	5.39071	Mary Henderson	3.04593
177	0.00000	9.50549	no	112.78082	6.13144	47.59791	7.47183	7.36242	divoced	494-46-4836	7.59281	58.05432	6.74785	65.74883	7.87148	Ryan Williams	5.16848
178	0.00000	7.12138	yes	38.38050	7.47388	87.95253	4.15892	4.19711	married	844-73-0219	6.49472	44.92986	6.73677	45.73557	6.33950	Aaron White	0.90057
179	0.00000	8.44444	yes	45.68139	6.18207	86.96052	8.15441	7.59955	nop	668-70-7163	6.93944	55.81017	7.70018	48.29192	5.94963	Tyler Murray	1.84691
180	0.00000	8.99231	yes	-8.42000	7.55623	66.08607	6.32316	6.40209	widowed	126-73-3823	5.79380	47.79239	6.31363	41.26138	5.20462	Angela Davis	3.22631
181	1.00000	4.95882	no	144.33583	7.10682	51.09399	5.87785	5.41127	married	392-27-6107	5.46719	33.01543	8.35864	19.90120	7.77413	Vanessa Caldwell	0.47397
182	1.00000	8.45789	no	91.52594	6.17116	49.82833	7.34204	5.26820	single	400-98-0646	6.73116	35.73266	6.34841	43.60047	4.82122	Sally Klein	1.96910
183	0.00000	9.45932	yes	14.91758	5.63056	23.80891	7.42621	3.76214	separated	783-85-0269	7.26948	54.64830	5.91246	62.85356	3.95502	Ian Moore	5.04516
184	0.00000	8.47951	no	75.47527	7.44684	82.01438	7.50591	6.34103	single	729-71-8116	5.73454	73.97557	6.50280	48.90430	5.58506	Dennis Smith	1.91457
185	1.00000	7.87276	yes	64.59495	5.89928	86.96181	8.41683	5.82147	nop	223-38-0464	5.03838	73.50799	7.74327	34.01045	6.21910	Christina Knight	1.35315
186	0.00000	9.67524	Y	31.91677	6.80477	78.80188	8.18141	5.13292	married	794-17-7443	7.99506	27.15627	7.30196	64.16604	5.34436	Manuel Fowler	5.92456
187	1.00000	8.06904	no	97.93508	6.50196	39.21247	6.85902	4.70598	single	400-98-0646	6.48040	73.71200	6.73366	58.98607	4.44459	Sally Klein	1.70457
188	1.00000	4.52443	Y	43.10661	8.20256	83.03600	5.73883	5.81916	single	867-69-7299	7.63451	40.87364	7.11072	23.00647	6.66059	Jesse Hood	0.34285
189	1.00000	7.32849	Y	181.54189	6.22396	18.25053	5.89081	8.68503	separated	802-35-6845	5.93974	45.22888	6.59550	58.16634	10.00974	Christopher White	0.85687
190	0.00000	8.51440	no	102.31746	7.06595	90.27443	7.78158	8.44518	divoced	060-62-9028	8.29322	37.85998	5.99425	47.14273	6.61844	Gregory Benson	2.09534
191	0.00000	9.62306	yes	72.61738	6.62045	48.58666	7.76112	7.81036	married	351-39-1571	6.64575	44.99164	8.21907	40.05075	7.94487	Michael Kim	5.93747
192	0.00000	7.86822	Y	36.94038	6.01906	67.17823	9.25807	9.06003	divoced	566-99-9643	7.16957	73.83578	7.38360	52.80775	5.14579	Tara Thomas	1.09030
193	0.00000	10.10089	no	116.81774	5.97317	45.36906	8.51898	7.00506	married	409-39-7688	7.63125	82.97070	7.61354	74.16973	8.03519	Warren Lynch	8.79603
194	1.00000	6.19943	no	78.79568	5.43928	73.35142	5.46638	6.56914	single	397-01-6535	6.54341	51.49354	6.65815	57.35865	7.07323	Angel Dillon	0.80544
195	1.00000	8.75976	no	136.29102	7.45440	64.43035	7.23573	7.03891	single	338-16-3984	6.24968	53.83574	7.08085	51.72382	5.12057	Kendra Bishop	2.60206
196	1.00000	7.25019	Y	39.55289	5.96807	35.49607	5.76801	4.99946	married	322-27-3229	6.17342	45.00065	6.66690	52.62473	8.18101	Randy Garcia	0.91665
197	0.00000	7.19168	no	60.32394	6.52955	61.31403	7.66184	9.15187	widowed	654-44-2514	6.41652	57.51835	9.26953	49.54431	4.92683	Jessica Rios	0.94130
198	1.00000	4.03357	no	87.21266	6.91946	46.18473	5.95420	4.71519	single	854-86-7303	8.03302	74.34063	8.46907	48.74234	7.82729	Melissa Houston	0.38770
199	1.00000	5.49921	Y	64.71525	7.09065	55.90386	5.84817	6.89348	single	775-99-5391	7.49188	43.40963	8.68374	45.03848	7.68425	Catherine Brock	0.66060
200	1.00000	7.04248	no	42.09030	7.43815	69.37818	9.18745	7.47687	nop	877-17-5109	7.35097	64.43783	5.54051	61.50000	7.36684	Ian Sanders	0.81625
201	0.00000	7.25573	no	74.34819	7.92382	52.12663	6.73086	7.56141	single	600-31-5487	4.59512	54.87941	7.08006	53.79143	4.84442	Annette Lane	1.11079
202	1.00000	5.53136	no	64.65330	7.28367	87.08023	5.72398	4.60115	divoced	553-83-9119	5.90702	50.96574	6.32595	51.51159	6.09211	Dana Holt	0.62545
203	1.00000	8.80233	no	77.84627	6.90408	40.21702	5.38653	6.29753	married	652-29-2623	6.25547	50.33595	7.93785	53.91093	8.01847	Jonathan Young	2.74691
204	1.00000	7.17065	no	49.82548	7.80200	25.06364	5.80612	7.02791	married	616-24-4479	5.73844	33.97295	5.28851	32.53919	8.36322	Edwin Carter	0.84492
205	1.00000	9.04008	yes	13.78066	5.42027	79.10399	8.98368	8.34290	married	898-64-9819	6.22679	43.30896	7.69740	56.63672	7.13615	Sean Bates	3.47036
206	1.00000	4.45580	no	-10.41372	6.51316	78.06768	5.63619	3.31086	married	761-99-2316	7.21910	52.51605	7.43804	45.82072	5.89793	Christopher Hendricks	0.62257
207	0.00000	7.98926	yes	75.01933	7.24009	78.73571	4.11296	6.10437	divoced	147-78-7116	8.11598	40.78950	8.12202	44.08225	5.48746	Dawn Williams	1.53115
208	1.00000	5.83079	no	60.95886	8.05162	62.40860	5.55846	6.06995	married	321-11-9646	5.68561	46.59330	6.49219	34.99853	7.38123	Tammy Valentine	0.61255
209	1.00000	8.52527	no	33.19206	5.49693	7.74759	6.96202	3.27222	single	052-25-6860	7.55750	45.73734	5.87569	39.09192	3.74266	Shawn Spencer	2.34118
210	0.00000	9.04035	no	92.46017	5.69153	83.99879	6.48547	5.81087	separated	444-84-0026	6.05920	59.33029	7.11537	50.56101	6.74903	Riley Smith	3.41184
211	0.00000	8.57061	N	71.40954	5.42628	88.29454	5.17476	4.35030	widowed	353-80-1036	6.29665	64.31825	6.75123	55.82852	6.33465	Kathy Peterson	2.33505
212	1.00000	6.56361	N	38.77010	6.29272	15.07755	6.43610	1.72971	divoced	575-02-5693	6.49027	74.11333	5.29146	52.26005	3.63114	Franklin Lewis	1.14511
213	0.00000	6.93467	no	108.85461	6.10164	85.90581	3.58576	3.71167	married	715-02-5582		60.33119	8.74812	55.07496	6.13018	Aaron Lopez	0.85765
214	1.00000	5.02023	yes	88.91937	8.06314	79.77811	5.56886	5.61178	nop	398-31-5983	8.17839	60.46954	4.42660	44.90733	6.77839	Nancy Mccarthy	0.47677
215	1.00000	4.32524	yes	29.82526	7.61674	30.15241	5.94451	7.22995	nop	379-48-1899	6.01379	48.24921	6.04677	38.86557	8.26187	Terry Martinez	0.19344
216	1.00000	6.07143	no	78.13782	6.04060	47.35394	6.89913	3.77666	single	201-98-2247	8.64838	29.14978	5.86061	63.45402	4.67437	Kimberly Sherman	0.81840
217	1.00000	8.66910	no	53.52157	7.71268	25.95282	5.60057	6.67635	single	727-30-9448	7.26964	60.29092	7.17625	41.01164	10.43188	Deborah Ortiz	2.63421
218	0.00000	8.54045	N	58.01895	7.30835	82.62430	6.91659	7.01788	widowed	405-96-9743	7.32426	56.03923	7.16802	57.69999	6.28580	Judith Haas	2.30720
219	1.00000	3.99051	no	88.02274	7.65060	63.26882	5.93196	6.09149	single	268-77-9510	7.90321	57.25927	6.13395	81.86617	7.53239	Emma Bush	0.74357
220	1.00000	7.03456	no	78.03566	7.46038	11.24431	5.74629	7.58677	married	582-06-0370	6.13032	57.68698	5.78719	31.75011	9.05759	Lynn Jones	0.76805
221	0.00000	8.15633	no	36.18664	7.58498	84.08719	6.22470	6.73492	single	292-35-8143	6.76058	57.97621	6.30682	26.20739	6.42868	Melissa Thornton	1.51803
222	1.00000	5.01838	yes	50.99695	7.77218	57.27505	5.72282	6.27305	divoced	531-66-4685	8.15764	60.14757	8.62315	55.42578	7.64848	Paul Green	0.72916
223	1.00000	5.52399	no	55.76132	7.20641	16.18637	5.97274	7.44205	single	383-05-8914	6.81031	68.13159	5.67692	45.80330	8.96732	Sheena Garcia	0.46681
224	1.00000	5.51955	no	132.87322	6.84909	55.41358	5.85862	5.88154	single	867-38-6700	7.39322	53.97756	8.78425	50.64424	7.79814	Karen Garcia	0.70745
225	1.00000	9.23240	yes	106.93101	7.63214	14.38308	5.76224	6.18077	widowed	010-46-8939	5.31668	44.16765	6.71069	52.72730	9.25116	Kevin King	3.72139
226	0.00000	8.41917	Y	78.95142	7.22376	37.31909	7.04906	7.65029	divoced	765-77-2475	5.73488	60.40241	6.71320	51.77403	4.45647	William Evans	1.96470
227	0.00000	8.15181	Y	4.41454	7.40520	85.16181	7.36871	5.81689	married	608-11-0515	7.16680	51.58096	5.99403	62.36351	6.64880	James Young	1.81891
228	1.00000	7.78567	Y	98.76158	7.92266	9.85011	5.56006	5.11817	single	162-82-3083	5.82993	34.43786	5.45757	45.39238	9.07025	George Cox	1.47224
229	0.00000	7.43540	no	111.60544	6.02820	46.31971	7.95096	8.20515	widowed	649-89-0901	7.93677	41.51127	7.23111	42.03293	4.70315	Jessica Medina	1.22276
230	1.00000	4.29235	no	80.68283	7.04469	62.77798	5.70067	5.99035	divoced	031-90-5782	7.59928	34.40372	4.90220	57.38949	7.54212	Kimberly Velasquez	0.55199
231	1.00000	4.91100	Y	118.74703	8.27456	52.84069	5.98012	5.16272	divoced	351-69-7436	6.55595	70.43309	5.80920	51.00629	7.73720	Stacey Thompson	0.46474
232	1.00000	6.64684	no	105.36090	8.91906	17.72070	8.95259	10.01643	divoced	668-91-9665	2.90752	56.85433	8.02765	56.32018	8.52542	Kevin Jenkins	0.98945
233	0.00000	7.23840	no	65.36169	5.92803	34.82723	9.28396	8.52127	single	135-01-5828	7.96687	32.17798	6.63390	39.38066	4.05908	Virginia Evans	0.87642
234	1.00000	4.01571	no	34.85773	5.40810	76.63528	5.74192	6.91650	single	102-08-0478	6.85871	76.38763	4.91222	44.77130	7.18872	Heather Jackson	0.65976
235	1.00000	5.73244	Y	-10.59554	6.86247	13.69495	5.75369	5.89792	married	005-38-3596	7.37822	61.84888	5.63684	62.34991	9.01708	Amy Chavez	0.44182
236	1.00000	6.45087	no	28.52074	6.47034	20.50831	5.68579	6.06145	divoced	814-47-6488	8.11479	57.56591	6.56595	19.54621	8.62512	Lisa Myers	0.73655
237	0.00000	7.66745	Y	61.19694	6.21973	62.88567	8.27877	8.58040	single	472-52-2784	6.15592	16.99829	6.79332	58.90141	5.16707	Alison Villegas	1.00624
238	0.00000	7.20509	Y	82.36178	6.61274	39.11991	7.90657	8.31447	widowed	756-62-3527	7.49332	61.50676	6.42111	45.78743	4.50974	Dr. Cassandra Munoz	1.06328
239	0.00000	8.80208	no	115.12597	6.43453	64.30635	4.85670	4.44737	divoced	476-34-1873	8.36147	69.30678	6.80871	59.68159	7.30283	Christopher Saunders Jr.	2.56142
240	1.00000	5.89838	no	98.98084	6.10315	11.70475	5.82937	6.60203	widowed	658-07-0841	5.52022	76.59591	6.97152	40.45203	8.95208	John Bridges	0.65328
241	0.00000	7.59012	yes	74.66362	5.79939	67.69252	6.69460	4.75973	divoced	078-40-7434	8.88112	43.97438	6.69098	46.29267	7.12664	Aimee Smith	1.28240
242	0.00000	6.18389	Y	54.23960	6.11900	11.31096	7.97685	9.27457	married	867-80-8090	6.51453	83.17025	7.07988	54.53365	3.46278	Kelly Brown	0.99536
243	1.00000	7.38950	Y	55.81200	7.54694	42.77623	9.72390	8.20571	married	229-36-6271	7.53894	39.78302	8.36935	81.47393	8.03930	Kara Garner	1.04038
244	1.00000	9.19690	N	76.77925	6.29758	79.52392	9.36122	7.61194	single	540-66-3980	8.16524	63.90039	6.26879	51.69945	7.00132	Roger Petersen	3.87294
245	0.00000	7.86632	yes	62.55755	6.68985	69.39262	4.46827	5.20975	divoced	286-69-6731	7.18880	55.34239	6.38352	53.50698	5.24665	Brenda Duarte	1.43913
246	1.00000	7.62782	no	76.89196	6.82850	83.23919	8.29998	6.56934	divoced	230-68-6463	7.81487	58.86583	6.45513	70.77267	6.43574	Richard Leonard	0.84029
247	0.00000	8.43593	no	42.39008	5.96267	89.89528	8.59256	7.66257	nop	272-84-8111	6.75779	43.61927	7.58889	63.02243	5.73246	Natalie Jimenez	1.94439
248	1.00000	6.91966	no	96.40456	7.09404	84.54308	8.39328	5.88893	single	258-01-0652	9.57680	51.46088	7.03061	28.44021	6.39826	Sarah Chandler	0.91887
249	1.00000	5.81394	no	48.78542	5.75867	20.69396	5.83584	6.02217	separated	841-44-1366	6.67868	45.07381	7.40404	54.41462	8.95964	William Hahn	0.65424
250	0.00000	8.02298	no	105.06836	7.51042	67.90232	7.88498	7.84659	married	554-21-6776	7.31852	62.42006	6.60700	26.54292	5.33049	Jacqueline Adams	1.39528
251	1.00000	6.23696	yes	56.36220	6.62188	81.03562	5.62677	4.47187	widowed	405-32-5127	7.01069	36.22445	8.50085	42.87635	6.77678	Rebecca Erickson	0.52321
252	1.00000	6.17162	no	68.27559	5.53468	16.29832	5.71582	7.22957	divoced	106-58-5036	6.50469	50.97924	5.38036	79.90012	9.13607	Donna Ward	0.78477
253	1.00000	5.79563	Y	51.07639	6.95703	22.89449	5.72638	6.10761	married	291-03-1579	7.25739	51.64357	7.30228	73.90329	8.55057	Henry Hawkins	0.57668
254	1.00000	4.35149	yes	41.60361	8.10417	45.79131	5.85712	5.17727	divoced	321-39-6668	7.17348	56.73040	5.56620	63.84251	7.93815	Nicholas Mosley	0.62270
255	1.00000	6.27102	yes	109.05874	5.48622	60.80032	5.51405	5.16371	married	064-13-2040	8.27836	58.45344	6.25200	49.56784	7.60436	Nicholas Cline	0.77624
256	1.00000	9.85963	no	55.96425	7.34806	65.65226	8.36436	4.66966	nop	821-69-9838	6.85593	40.86441	7.49742	60.21244	5.02194	Patricia Smith	6.99398
257	1.00000	8.27252	no	81.51767	8.50497	13.98434	5.64628	5.40315	separated	322-27-3229	7.02224	77.37785	5.95043	60.69763	9.07765	Randy Garcia	1.75502
258	1.00000	7.63270	no	19.91863	8.53754	87.86381	7.51370	6.56644	single	765-37-7025	7.29592	71.32496	7.39436	50.68454	5.97535	Molly Smith	1.06232
259	0.00000	8.26497	Y	32.79487	6.48931	80.02709	3.92643	5.16908	married	208-90-6744	7.19083	45.29788	7.80379	77.70530	5.41599	Robert Williams	1.64030
260	0.00000	8.01577	no	110.12772	7.39541	67.31683	8.87083	7.60421	divoced	151-28-6496	6.98286	50.69783	7.32297	40.60269	5.02146	Melissa Sexton	1.51033
261	1.00000	7.10438	no	87.50642	9.14517	74.03821	8.70301	7.16464	single	153-59-2753	7.94184	74.89631	5.96131	52.31902	6.99911	Janice Ramirez	1.01883
262	1.00000	8.42064	N	108.59205	7.26398	25.38929	10.28279	9.22943	married	426-23-1740	6.53042	48.63054	5.32824	21.75521	8.71915	Ashley Burns	2.01080
263	0.00000	7.35168	no	58.69707	6.54189	70.48688	7.74813	9.38207	divoced	270-54-5370	7.06342	52.69900	8.24570	49.37075	5.17410	Connie Wilson	1.33345
264	1.00000	7.58193	no	93.25386	6.75139	56.77114	5.52021	5.05069	married	144-41-8505	8.01143	58.33115	7.79911	80.03696	7.74020	Mary Evans	1.25458
265	1.00000	8.07098	Y	70.22360	8.13921	17.66417	6.36584	3.46094	separated	142-97-6946	4.72240	67.33052	7.25276	48.09614	3.59733	Michael Richardson	1.69185
266	1.00000	7.96773	no	92.43414	6.54826	18.27382	5.67455	3.79460	married	546-90-1409	6.60061	53.36756	6.82788	49.20487	9.01408	Ronnie Williams	1.08169
267	1.00000	7.25012	Y	57.94744	7.77447	4.84970	5.74007	7.07489	single	540-03-6664	7.30859	50.35704	8.09350	53.30421	9.55569	Devin Morris	0.77851
268	1.00000	8.51996	no	98.32389	6.28412	88.44785	7.97500	7.53573	single	393-35-3195	6.03933	48.61772	7.44901	53.97262	6.16339	Matthew Robinson	2.25101
269	1.00000	3.95717	no	106.56408	9.11054	90.16670	5.77563	3.58752	married	257-38-1065	7.83125	65.98185	7.82324	47.56044	6.45734	Jennifer Ford	0.46556
270	0.00000	7.95592	Y	109.77188	7.60358	85.39956	4.73555	4.49223	widowed	454-90-9892	7.55402	38.21115	8.21671	53.20095	6.53247	Mr. James Howe	1.30689
271	1.00000	5.39183	yes	92.19412	8.20575	18.77328	5.90221	7.85997	nop	411-84-5693	7.24436	67.99403	5.35594	78.56068	9.22916	Phillip Miranda	0.45276
272	1.00000	8.65065	no	87.16527	6.76004	72.64892	7.97076	5.21918	divoced	027-45-1292	7.89632	53.87979	6.53692	62.79206	5.42573	Sharon Pena	2.42024
273	0.00000	8.19077	Y	41.64662	6.73568	75.58254	5.45636	5.12351	divoced	821-69-9838	5.50934	52.53494	7.22247	63.02596	5.33140	Patricia Smith	1.68913
274	0.00000	9.20084	no	54.82785	8.19124	25.34660	6.97366	8.45177	divoced	867-83-9688	4.95851	48.86492	7.26922	48.10803	3.83838	Gina Caldwell	3.85412
275	0.00000	8.78338	Y	84.14628	7.83229	81.82559	7.82062	7.08513	divoced	647-66-0985	6.61431	47.22542	7.82146	54.67562	5.96382	David Berger	2.82189
276	1.00000	4.61488	Y	104.14942	6.16281	46.98378	5.82364	6.33645	separated	699-07-4234	8.81217	44.50745	7.55234	47.22454	7.86226	Margaret Bailey	0.93271
277	1.00000	8.10000	no	108.54634	7.21153	38.91673	7.04517	4.60207	married	734-87-6897	5.58571	43.98043	6.55889	53.14672	4.50891	Amy Trevino	1.66849
278	0.00000	8.24765	yes	34.27699	9.14788	86.28036	8.40067	8.95495	single	285-30-0883	7.29901	63.47786	5.64275	56.95643	6.11749	Jessica Mann	1.59791
279	0.00000	7.95454	no	8.99347	6.54872	5.76667	4.11901	6.68983	divoced	216-08-2440	6.30002	60.24252	6.51728	88.26546	3.26402	Anthony Holmes	1.21768
280	1.00000	8.04411	Y	14.74622	5.72120	35.69148	7.10509	4.82954	nop	225-39-0296	7.41192	54.79486	7.43327	45.02081	4.42984	Brandon Gray	1.62954
281	0.00000	9.30377	Y	23.75023	7.57557	89.16695	4.38808	4.27557	single	297-40-5376	6.60167	28.23445	5.19884	49.65863	6.62701	Robert Riley	4.44662
282	1.00000	8.23877	no	62.47720	8.30162	87.27286	8.82481	5.81874	divoced	598-65-3433	6.65417	62.15974	7.38256	71.22848	6.35811	Katherine Parker	1.98224
283	1.00000	5.06234	no	5.22580	7.44083	62.29643	5.88422	5.20303	divoced	533-46-1306	7.69890	61.18012	7.17727	64.61437	7.55148	Christina Velasquez	0.35991
284	0.00000	6.98871	N	69.79202	5.72879	35.90974	8.03326	9.16434	married	688-79-2907	7.27115	47.62986	5.97072	35.60249	4.45627	Peter Gomez	1.02404
285	0.00000	7.52228	Y	78.50236	5.60749	75.50626	6.59217	8.32378	single	035-66-6029	6.26747	57.06165	8.10209	37.22831	5.29796	Teresa Cervantes	0.79520
286	0.00000	7.59510	no	93.30241	6.79217	90.85829	5.15651	4.80703	divoced	436-75-2044	7.09231	65.78219	8.72582	51.04102	5.88947	Andrea Robinson	1.30819
287	1.00000	8.12297	no	70.85326	5.43060	50.77997	9.52951	8.69742	widowed	617-69-1990	5.77473	47.37289	6.22770	38.54222	7.74047	Rebecca Lewis	1.66719
288	1.00000	12.17690	yes	69.37983	6.95487	91.72128	10.15355	7.17479	married	166-02-9503	7.16598	41.31807	7.32643	54.42168	6.25896	Gina Bauer	65.96801
289	1.00000	6.75674	yes	103.04706	6.00028	54.42890	5.42113	4.49981	single	785-85-0370	7.94532	53.80341	8.40221	41.45444	7.74449	Carmen Johnson	0.55984
290	1.00000	8.94911	no	82.96743	6.13592	79.18318	8.01659	6.26667	nop	073-12-5093	7.88066	39.42385	7.14922	64.87600	5.58619	Gregory Simpson	3.04416
291	1.00000	8.52014	no	69.37634	5.12264	19.93052	5.30766	5.76918	married	571-01-7987	5.75895	46.68502	6.89017	63.89345	8.97180	Christopher Glover	2.54299
292	1.00000	8.36873	no	25.82592	6.64368	66.97783	7.77614	5.49070	married	503-06-0740	6.37957	49.46401	8.07275	51.48305	5.23539	Brittney Johnson	1.93509
293	0.00000	7.76631	no	47.68615	9.19414	81.74890	8.69754	9.41317	married	431-86-0806	5.75052	48.99788	6.20516	63.84341	5.55309	Benjamin King	1.36192
294	1.00000	7.68646	no	115.30567	7.62194	46.99515	5.33464	4.71186	widowed	784-40-7737	7.07359	43.17595	8.49497	48.65677	8.06768	Krista Miller	1.43225
295	1.00000	6.66608	yes	132.62561	5.69165	79.05542	7.53647	5.47037	widowed	620-75-0876	7.93922	68.50423	6.60104	48.91472	5.66211	Aaron Williams	0.84533
296	1.00000	8.42675	no	92.81621	7.70796	22.49946	7.23019	2.97366	widowed	882-46-5486	7.39172	70.15180	8.14026	22.63443	3.87588	Edwin Scott	2.27513
297	1.00000	5.49034	no	89.22127	5.46004	71.02838	5.66630	6.25651	divoced	114-34-7563	7.20738	53.39252	8.85522	79.91359	7.07859	Thomas Castillo	0.63795
298	0.00000	8.75590	no	55.98991	7.06570	74.32513	6.44740	7.23196	single	272-19-5300	8.23614	50.16053	5.96451	55.28062	5.70506	Kelli Harris	2.48546
299	1.00000	6.92842	no	44.71477	6.90193	26.74011	5.75000	4.93498	married	285-33-2613	8.38128	64.18629	8.08391	54.00214	8.49898	Dustin Davis	0.97186
300	1.00000	6.15135	yes	101.78135	6.13784	51.44033	5.85224	3.60047	married	896-02-5547	8.08632	75.61281	6.95167	59.37871	7.68764	Cynthia Wagner	0.56950
301	1.00000	7.59902	no	68.94636	7.26018	37.66066	5.70078	6.13055	nop	751-14-3515	6.72746	56.69349	6.91648	43.58619	8.19532	Kevin Kidd	1.26435
302	1.00000	5.04598	yes	50.24106	7.68896	75.79580	5.71976	5.33084	divoced	753-82-1210	7.08672	54.34243	6.26005	73.20594	7.07739	Kelly Alexander	0.77374
